"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@impresiadindaputri4569","false","UgxQXgY_jCeaOUnELvB4AaABAg","HAHAHAHAHAH PENGG PENGGG","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@alfannrr","false","UgzAoZOemeZZsCcg9Zd4AaABAg","terimakasih","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@andirajapulsa7129","false","Ugwni4XJr9z569Awzeh4AaABAg","Bukan lucky, tp momentum","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@andirajapulsa7129","false","Ugz4fePB_Q0zUFbbsXN4AaABAg","Menikah membawa rezki kt menjd bertanggung jawab","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@imassuryati8471","false","UgzanGFfce_S-1_AXg94AaABAg","Betul banget tergantung kita mau sukses atau gak nya tergantung strategi nya kalau mau kaya mudah jual diri saja maksud nya jual otak kemampuan byk tuh yg kaya dadakan tidak perlu pintar asal pintar ngomong seperti rafi ahmad itu kaya tapi belum termasuk sukses nah Elon mask sukses dulu jadi broker bisa kaya mengunakan koneksi bisa kaya 😂😂😂😂 kalau mengetahui dasar nya bisnis usaha di tunjang pendidikan dgn pengalaman di gabungkan itu juga belum tentu sukses juga jadi kaya itu faktor kebentungan saja salah satu nya tahu cara kelola kebutuhan pilihan saja karena yg jelas yg lulusan SD bisa kaya raya yg inti nya inti nya bisa tahu prioritas dan bkn prioritas saja dan bisa mengendalikan saja keinginan saja dan prioritas yg butuh saja 😂😂😂😂😂","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@123chrtopher","false","UgybWj8juR1OJR0ndvF4AaABAg","Wah nonton tiktok goyang dan kucing sampe jam 1 , pengalaman ya dok? Wkwk ANW, good content 🔥🔥🔥","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago (edited)","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Sunarto.jadul2025","false","UgzFrJ2BODujEhKHuUd4AaABAg","Jadi juragan mete agar bisa membantu bayak orang. salam bakul @metecumbri","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@LoveTea-te6wx","false","UgzmC7YWNK5itlGkdRN4AaABAg","Jangan percaya sma influencer yg modal 1000 jd 10M. Apalagi trader2 g jelas modal 1$ jd 1mil$","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@TsabitR","false","UgwwDJ3dEJvQtDvjMbl4AaABAg","Waduh, IPK 3,1 disebut IPK nanggung","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","1"
"@debbiesianturi2505","false","UgwkSmX-l68u1BYKk4t4AaABAg","MEmang kalau baru lulus, sebaiknya kerja dulu dapatkan pengalaman dan memupuk karakter yang baik. Tapi setelah memperoleh pengalaman seperti 10 tahun, sudah sewajarnya menjalankan bisnis.","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@yoan1771","false","Ugxt6kSln5mb9p3Do1J4AaABAg","ingin usaha agar ketika tua tidak perlu bekerja lagi,intinya punya aset aja dulu dimasa muda","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@doxcinema_","false","UgwQN9WfSu8NFkVcULZ4AaABAg","Otw: 100 tahun depan","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ANAKMUDAMELENIAL","false","UgxFlVAYXqGmQqWdBS14AaABAg","karbah bishnihs adalah pehnihpuahn😅😅😅😅 seperti sihlamh lampauh lamaah, dg menngunakan conto kcilnyah saya sbgai pehmbeli, atau bisa ju ga pergi hji dll nyah ,,,😮😮😮😮 gak ada ruangh kesehmpatanh untungh tuk mudi2 😘👌🏻","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@thebackbone212","false","Ugzvf3wYygDISvJZ3lN4AaABAg","Brooo @DrTirta bisnis ama dagang sama gak?","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@maayalicious","false","UgxF0f3lUT6H0VHIOsl4AaABAg","""Mati itu sekali. Idup itu tiap hari."" mak jleb dok","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","2 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@elsadesriani4830","false","UgzoqFHGMFDOXZ8kHCp4AaABAg","keluarga ku cmn petani, nekat kuliah smbil freelance dan mau part time doain keterima ☹️","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@cafein1242","false","Ugy2bcTQHELz369ze1d4AaABAg","Saya subscribe MALAKA karna dr tirta 😂","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@adhiseaman1099","false","UgwBY1J3HGHtYPTODbZ4AaABAg","""Menyelamatkan diri sendiri aja belum bisa, kok sok mau menyelamatkan orang lain"". 🥶","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@alangwiyuda4998","false","UgxroQ_4snlsTUTxI3Z4AaABAg","Terkesan kasar apa yg disampaikan,tapi ini sangat realistis","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Duniaproyekk","false","UgxNYZ6LnoZ8_Asn0M94AaABAg","😂 klo 3 nya ga ada semua , ke kamboja aja","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","1"
"@Duniaproyekk","false","UgyuS2evXXJoTPTAuAl4AaABAg","Kenapa liverpool bang messi","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@RizkyMaulana-p9h","false","Ugwem0f_Xij2BPQlp5Z4AaABAg","gak mood soalnya ada kata ""liverpool""","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@AdamDaliooo","false","Ugw-Ub27pfHzNAFeJih4AaABAg","bisnis memang ga mudah, tapi mungkin karena itu tidak mudah itu akan jadi tantangan tersendiri bagi tiap individu yang suka tantangan wkwk","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@LaisWardhana","false","Ugzk7dOM4bHCsl5YraF4AaABAg","Terimakasih dok, kuliah anda ini membangunkan kesadaran realistis saya. Saya seorang pemimpi karena. Hanya dibiayai sekolah sampai SMP sama ortu. Lulus SMP merantau akhirnya bebrapa tahun kemudian bisa bayar sekolah paket C dan bisa buka usaha fotocopy dan print krena pernah ikut orang 7th. Usia matang belum ketemu jodoh akhirnya tabungan saya buat kuliah S1. Sekarang sudah S1 jodoh belum datang. Mungkin karena saya terlalu pemimpi. Makasih dok ❤","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@lanangsejagad7356","false","Ugz6NeVRrBQqpijZzp14AaABAg","buat bertahan hidup,","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Roadzarch1.5E","false","Ugw3gH0n6owV47NpbqR4AaABAg",""" Tabungan ga ada
Privilege ga ada
Ipk ancur
Mesti hobine push rank! 
Wes jelas""

Dr tirta","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ainunqolbi439","false","Ugw-R9SRdUh6TqqV3p94AaABAg","DOKTER TIRTA❤❤❤","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@NamasteCoffee","false","UgwffLSjhRRtaYt8qCd4AaABAg","20:45 lucu wkwkwkwkwk","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@piyanmaulana412","false","Ugzg392Bt5tqk9Ke2sJ4AaABAg","Betul bang. Saya dari kluarga terbilang miskin. Smua orang dirumah harus nyari uang biar bisa bertahan hidup. Saya sendiri jadi kuli bikin spatu dari SD kelas 5 - SMK kelas 11. Skolah cuma sampe SMK, tapi Alhamdulillah usia Masi 17thn (2017) kerja jadi kuli IT dg gaji awal 2jt. Sampe skarang udah 9 tahun Masi di profesi yg sama tapi dg kondisi kerja 3 perusahaan dan bisa wfh smua. Apa yg saya capai hari ini adalah target yg sudah saya bidik sejak awal masuk SMK.","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@HafidFaizun","false","Ugx3FtVERuS7g6x_6Yl4AaABAg","siap ,, pk steven chow,, full ngakak...wkwkw","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago (edited)","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@buddsetiawan7330","false","Ugx5hH6ZbvBYywksSsZ4AaABAg","Iya lg doc.., ga ada menyerang hidup*, ada nya *bertahan hidup","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@yunitaaxy","false","UgwScPC76EtRnGdNeh54AaABAg","Keren podcastnya👏🏻","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@sapipegon","false","Ugx8C9HJjATj1vCFtvt4AaABAg","mentor e dokter tirta, chatgbt ta? izin.. hehe","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@asepmaulana1622","false","UgzKdcow0Sf8rLk8qP14AaABAg","8:42 subtitle nya malah jawa juga bos","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@MrTopengLego","false","UgxdJ4yum_NR35xrQHh4AaABAg","dok, buka sekolah di lombok yuk
bangun sdm sm saya","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","1"
"@muhammadajikurniawan1726","false","Ugw-HteGub6fUd6ow354AaABAg","buka usaha aja dulu nanti kamu gagal, setelah gagal kamu akan menganalisa kesalahan kesalahan apa yang membuat gagal, maka akan ada titik balik setelah kamu membuka kembali usaha mu,karena pengalaman adalah guru terbaik broo","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@isaacivanov293","false","Ugzq14hmQ-57ivx_BKl4AaABAg","menit 26 itu intinya
siapapun kita endingnya bakal mati... barang yang kita beli susah payah akan dinikmati orang lain","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@IgnatiusYoga","false","UgwEf3WFS9OxUTghyjB4AaABAg","Sukses itu simple kok. Kondisi ketika tujuanmu tercapai. Udah. Kalau tujuanmu pergi ke mall, maka ketika kakimu menginjak lantai mall, ya itu SUKSES. Ngono lho mas Tirta. mendeskripsikan sukses we kok belibet lho...  😅","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Aiscu","false","UgwRhqfIzyi-SR8v1xZ4AaABAg","Daging bgt, ini vid dr tirta yg paling superior🔥","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@gamperiode25","false","Ugz0jqMgQXuLFlQmTnN4AaABAg","Saya tidak lahir dengan privilege.

Lulus SMA tahun 2007, saya sempat kuliah… tapi harus berhenti di semester 4 karena kondisi ekonomi. Lalu saya kerja di perusahaan swasta sebagai sales selama 5 tahun. Saya pikir hidup mulai membaik.

Tapi ternyata belum.

Saya resign, diminta kuliah lagi di Bandung. Saya coba lagi… dan gagal lagi di semester 4. Kali ini bukan karena ekonomi, tapi karena saya sadar itu bukan jalan yang saya minati.

Akhirnya sejak 2018 sampai sekarang, saya bekerja sebagai ojol.

Hari ini, saya tidak punya tabungan.
Saya merasa belum punya skill yang “wah”.
Umur juga sudah tidak muda lagi, dan saya belum menikah.

Jangankan bicara financial stability, untuk bertahan hidup saja kadang masih terasa berat.

Tapi saya tidak mau berhenti di situ.

Pelan-pelan, saya mulai bikin konten tentang perjalanan saya sebagai ojol. Dikit-dikit, belajar lagi. Dulu saya pernah coba jadi konten gamer di 2018, jadi sekarang masih bisa editing video pakai HP.

Sekarang, saya punya dua “jalan”:
ojol dan konten kreator.

Mungkin belum besar. Mungkin masih kecil. Tapi saya jalan terus.

Karena saya percaya:
tidak ada kata terlambat untuk berusaha, selama jalannya halal.

Umur bukan alasan untuk menyerah.
Selama masih hidup, berarti masih ada kesempatan.","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@hagihayusiwi6527","false","Ugwmk0RLj3jfe5FFz4B4AaABAg","jadi pengusaha karena saya malas, tidk ad yg mau hire saya jadi sy gak laku di pasar kerja","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@bagusajiputro","false","Ugy_-fsJcu8YhfYiNl14AaABAg","nganggur berarti kaya dong","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ngacaprak1790","false","Ugwd3WxNdcwsP3BvIn54AaABAg","Saya mah mau punya usaha UMKM yang karena udah kelelahan mental jadi budak korporat income gak jauh dari UMR yg penting punya kendali atas diri sendiri","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@wisnoepu","false","Ugz3A6sSy8FCiqLOk8B4AaABAg","Hobi push rank😅😢","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@pukkyyyyyy","false","UgzRfXtP7Vcs-h-U3rh4AaABAg","Sumpah ni orang kalo di belah setengahnya Liverpool  deh","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@WimsKurn","false","Ugw-UYdYPnpuJ8NHAtt4AaABAg","apakah kalau tidak kuliah / tidak sekolah g ada kemungkinan buat bisa sukses ?","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Tomagola-q4t","false","UgwXnRloM69nAz6bbER4AaABAg","""Jangan buru-buru nikah kalau tidak punya uang, kamu akan menciptakan kemiskinan yang lain""

Gua akan nikah, tetap akan nikah, tapi gua gak akan ngulangin kebodohan keluarga gua, yaitu nikah tanpa persiapan apapun. Yang ada malah nyusahin beban hidup ke orang lain, LU yang nikah dan jalani, GAK USAH BAGI TANGGUNG JAWAB UNTUK DI URUSI ORANG LAIN

Dr. Tirta terlalu halus bahasanya, kalau gua prinsipnya ""KALAU MASIH MISKIN, GAK USAH NIKAH BURU-BURU. REALISTIS""","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@QuantumReset-z4u","false","Ugw_eDEEeTyEy942PFt4AaABAg","teori doang ini","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@r_zhaskker","false","UgxJ_yDjMFT8dEvD31V4AaABAg","Nyengir gua nonton ini 😭","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@thomasbobbyrohi729","false","Ugw4VJeu3y_sRNSoPLt4AaABAg","Sudah nyimak dari awal sampai akhir malah lawak soal Liverpool","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ceritagazala8264","false","UgzbwK5pPT52AbZi5eh4AaABAg","Kuliah 2007 - Kerja Part Time 2009 - Mulai Bisnis 2010 - Wisuda 2011 - Bisnis sambil kerja 2012 - resign kerja milih fokus bisnis 2014 - sampai sekarang. IPK 3,67. Lulusan sarjana hukum milih bisnis percetakan ^_^ Privilage: Bapak PNS biasa Tata usaha di sekolahan (pensiuan ketiak saya wisuda), Mamak IRT. So, betul semua yang disamapaikan dr. Tirta","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ahmadjaelani743-w5e","false","UgykAVRANJ-tPmNInq14AaABAg","Ternyata membuka usaha tidak semudah dan semulus itu gengs.
Sudah jalan seminggu usaha aku belum ada pencerahan","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@eraglobalization989","false","UgzFpGTmtUchEW7aCR94AaABAg","Ndak punya privilge, modal ndak punya, datang badan merantau dr kalimntan... ngelamar Ndak pnya pengalaman, relasi juga Ndak ada... 
betul tahapannya mau babak-belur dulu kerja ikut orang, bangun prsonality, bangun mindset financial literasi, dll..  
proses kena marah orang, dapat delegasi, kerja Ndak itungan repetisi dan waktu
lama2 KLO mau jdi solusi dan impact utk orang lain, pasti jdi pngusaha lah... 
bnyak jalannya klo keinginan usaha kuat, Ndak punya modal, minimal punya keberanian, nekat dikit dan tekun.. 
proses kerja ikut orang meskipun pahit, tidak akan sia2","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago (edited)","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@muhammadfitrah2774","false","UgxosU8OJSXpAvsxgFF4AaABAg","""Uang hanya memperbanyak pilihanmu""
Thats it, psychlogy of money","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","24"
"@GhaniGG95","false","UgyYl95BQbthY4-uunt4AaABAg","1. Liat dulu seberapa besar tabungan anda
2. seberapa besar privilege anda
3. IPK nya bagus

Ketika tiga hal itu ada di dalam diri anda, saat nyoba usaha kemungkinan gagal nya sangat kecil 🎉🎉","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ariflagan2143","false","UgyLYSOvYrUozeyuJoZ4AaABAg","Miskin banget Finlandia dan Swiss, dalam setahun rakyatnya Kerja bakti selama 6 bulan karena pajak 50%, cuman dapet fasilitas kesehatan, pendidikan gratis.. Jauh bnget dngan negara2 Sultan macam Saudi dan Dubai, dimana Pajak 0% , tapi kesehatan, pendidikan, jalan Tol dll semuanya Gratis 😁","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@muhammadNoorHadi-jf8bt","false","UgzHRHmNr3eeQ9YTH2R4AaABAg","Membatu kebutuhan orng dengan marjin mungkin 5%paling sedikit","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@ridhomuzaqi","false","UgxA9oO8hvfC6oJosaN4AaABAg","18:09 awwkwkwkw","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@AndiTrisna-bp6bz","false","UgwNcvcwVIq9YyJqP3F4AaABAg","gua udah jatuh bangun 4x ngak mudah usaha dikonoha banyak halangannya","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@siusbali-u1l","false","UgxrbVWrKm-ZaHpWoSR4AaABAg","saya lulusan SMA dengan nilai rata-rata 85
Tabungan bisa dibilang diatas 10 jtan 
pengalaman kerja 6 bulan
apakah ada kemungkinan saya bisa menekan resiko setinggi mungkin?","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@PejabatKoruptor777","false","UgyFAeKMe7QIlKwIvu54AaABAg","Binis yg di perluin adalah pengalaman dari yg paling bawah sampai ke atas,that’s simple.🤣","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@xyyfah5612","false","Ugz5-0HuMD50EBrwY2N4AaABAg","Tabungan saya 3 juta mas, semester 6,apa yg harus dilakukan","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@GoodLuck77770","false","UgwNXHC7HUaQ5BjunSJ4AaABAg","Aku bakul mas tak posting"" terus dagangan q😂","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@noxzygaming1208","false","UgyvsifL0aihiQIh5T14AaABAg","kelass Pak Dok. Lanjutinn ...","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@OnamazuKuuran","false","UgxnAhuHkJLNOIspDrh4AaABAg","Pas Tirta ngomong Ya nya dua tuh gw. IPK gede dan Connection ada dari bapak. Cuman secara uang gw kurang. Gw masih prefer kerja dulu buat full cari pengalaman","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@agitofox8217","false","UgzoHNbUyXwKiaMqSp14AaABAg","13:13 aku ada dikondisi ini, tapi lulusan SMK.. kerja kantoran dengan gaji dibawah UMR di kota yg UMR-nya terendah di Indonesia.. udah dari 2020 bekerja ditempat yg sama, 5 tahun mendapat kenaikan gajipun itu hanya mendekati batas minimal dan tidak melewati nya sama sekali... mau resign tidak yakin akan mendapatkan perkerjaan pengganti, mengingat banyak temen-temen seangkatanku juga kesulitan untuk mendapatkan pekerjaan.. jadi aku memilih untuk bertahan daripada keluar dan malah tidak mendapat apa-apa...","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago (edited)","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","3"
"@Anas-h8y9y","false","Ugx59AIW7St9SpPmnFh4AaABAg","Pentingnya Dana Darurat...Tiap Hari Darurat Dok...😂...Habis Tabungan...","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@pandiorbenget8392","false","UgyZAl_CxZVcP0_2amZ4AaABAg","I see IPMAN still teaching to this day","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@AdeSomad-tx9vj","false","Ugy7KiXtTlcTaLNHOLR4AaABAg","masi smp dan bisa manage uang😎","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@diondraa03","false","UgwDV0B3Xf875P_3oBd4AaABAg","Kalo tidak semua gmna dok? TAKDIRR!!!","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
"@Potato_Fun-i4c","false","UgwYfJxurk5j0sqpRex4AaABAg","Urip ku mines plus plus plus plus Dok,
Paham rak + ku -----
Soal kalah aku menang 😂😂😂

Gk cuma dri bawah, dari dalam tanah.

Orak males, mlah kerjo ku seng overwektu. Umur 35 bru selesai utang,

lagi arep miker gawe omh.

Curhat😂😂😂😂","3865","false","https://www.youtube.com/watch?v=eOwtRnJemrg","3 months ago","0",,"Baru Lulus Udah Pengen Buka Bisnis?","comment","eOwtRnJemrg","0"
